protein	priority	correlation	p_value	index_in_Model	ratio	slope	prot_abun(max_production)	ref_abun(paxdb)	abun_fold	homolougous_gene	metabolic/secretoy	complex/not	Entry	Entry Name	Protein names	Length	Mass spectrometry	Pathway	Subcellular location [CC]	Function [CC]
KLMA_10305	-4	-1	0	60	0.63148909503182	-37919.404391566	3.82109544628131e-07	1.65751861088146e-06	0.230531073448959		metabolic		W0T2W9	W0T2W9_KLUMD	Probable phosphoglycerate mutase YOR283W	230	NaN	NaN	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000256|ARBA:ARBA00004496}. Nucleus {ECO:0000256|ARBA:ARBA00004123}.	NaN
KLMA_10313	-0.5	-1	0	62	0.4	-761.687527667331	7.41971291176471e-06	9.23466763969506e-07	8.034629075194		metabolic		W0T3G4	W0T3G4_KLUMD	Phosphomevalonate kinase (EC 2.7.4.2)	449	NaN	PATHWAY: Isoprenoid biosynthesis; isopentenyl diphosphate biosynthesis via mevalonate pathway; isopentenyl diphosphate from (R)-mevalonate: step 2/3. {ECO:0000256|ARBA:ARBA00005017, ECO:0000256|PIRNR:PIRNR017288}.	NaN	NaN
KLMA_10316	-0.5	-1	0	63	0.4	-69643903535.3002	8.11485642946317e-14	1.12113040612063e-06	7.2381021736289e-08		metabolic		W0T4H7	W0T4H7_KLUMD	uroporphyrinogen-III synthase (EC 4.2.1.75) (Hydroxymethylbilane hydrolyase [cyclizing]) (Uroporphyrinogen-III cosynthase)	261	NaN	PATHWAY: Porphyrin-containing compound metabolism; protoporphyrin-IX biosynthesis; coproporphyrinogen-III from 5-aminolevulinate: step 3/4. {ECO:0000256|ARBA:ARBA00004772}.	NaN	NaN
KLMA_10317	-0.5	-1	0	64	0.4	-2880.82380866564	1.96176620269642e-06	1.94133138877523e-05	0.101052618529703		metabolic		W0T771	W0T771_KLUMD	GMP synthase [glutamine-hydrolyzing] (EC 6.3.5.2) (GMP synthetase) (Glutamine amidotransferase)	524	NaN	PATHWAY: Purine metabolism; GMP biosynthesis; GMP from XMP (L-Gln route): step 1/1. {ECO:0000256|ARBA:ARBA00005153}.	NaN	NaN
KLMA_10331	-4.5	-1	0	65	0.725198527081038	-26418.2403802884	8.42678566508946e-07	8.48586893498743e-06	0.0993037451986282		metabolic		W0T4I6	W0T4I6_KLUMD	6-phosphogluconolactonase-like protein	299	NaN	PATHWAY: Carbohydrate degradation; pentose phosphate pathway; D-ribulose 5-phosphate from D-glucose 6-phosphate (oxidative stage): step 2/3. {ECO:0000256|ARBA:ARBA00004961}.	NaN	NaN
KLMA_10336	-4.5	-1	0	66	0.4	-693504601.215278	8.14919291647077e-12	4.84578179715537e-05	1.68170859885903e-07		metabolic		W0T4J0	W0T4J0_KLUMD	Succinate--CoA ligase [ADP-forming] subunit beta, mitochondrial (EC 6.2.1.5) (Succinyl-CoA synthetase beta chain) (SCS-beta)	424	NaN	PATHWAY: Carbohydrate metabolism; tricarboxylic acid cycle; succinate from succinyl-CoA (ligase route): step 1/1. {ECO:0000256|ARBA:ARBA00005064, ECO:0000256|HAMAP-Rule:MF_03219}.	SUBCELLULAR LOCATION: Mitochondrion {ECO:0000256|HAMAP-Rule:MF_03219}.	FUNCTION: Succinyl-CoA synthetase functions in the citric acid cycle (TCA), coupling the hydrolysis of succinyl-CoA to the synthesis of ATP and thus represents the only step of substrate-level phosphorylation in the TCA. The beta subunit provides nucleotide specificity of the enzyme and binds the substrate succinate, while the binding sites for coenzyme A and phosphate are found in the alpha subunit. {ECO:0000256|HAMAP-Rule:MF_03219}.
KLMA_10341	-4	-1	0	67	0.450224298730319	-15610.826501143	4.44003239685203e-07	5.52676802108879e-06	0.0803368692137964		metabolic		W0T4J4	W0T4J4_KLUMD	ATP-dependent 6-phosphofructokinase (ATP-PFK) (Phosphofructokinase) (EC 2.7.1.11) (Phosphohexokinase)	978	NaN	PATHWAY: Carbohydrate degradation; glycolysis; D-glyceraldehyde 3-phosphate and glycerone phosphate from D-glucose: step 3/4. {ECO:0000256|ARBA:ARBA00004679, ECO:0000256|HAMAP-Rule:MF_03184, ECO:0000256|PIRNR:PIRNR000533}.	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000256|HAMAP-Rule:MF_03184}.	FUNCTION: Catalyzes the phosphorylation of D-fructose 6-phosphate to fructose 1,6-bisphosphate by ATP, the first committing step of glycolysis. {ECO:0000256|HAMAP-Rule:MF_03184}.
KLMA_10414	-0.5	-1	0	77	0.4	-104367.110266272	5.41502276851852e-08	2.08835809491715e-06	0.0259295701331019		metabolic		W0T5E0	W0T5E0_KLUMD	thymidylate synthase (EC 2.1.1.45)	302	NaN	PATHWAY: Pyrimidine metabolism; dTTP biosynthesis. {ECO:0000256|ARBA:ARBA00004992}.	NaN	NaN
KLMA_10433	-0.5	-1	0	80	0.634507613291778	-1582196.09208575	9.30859314868104e-09	1.16531361551191e-05	0.000798805834306831		metabolic		W0T3S7	W0T3S7_KLUMD	Arginosuccinase	462	NaN	NaN	NaN	NaN
KLMA_10436	2	1	0	83	1.3836779652614	2379369.69333706	1.25770572046849e-08	2.71567725892952e-07	0.0463127831679182		metabolic		W0T4S5	W0T4S5_KLUMD	Histidinol-phosphatase (HolPase) (EC 3.1.3.15)	340	NaN	PATHWAY: Amino-acid biosynthesis; L-histidine biosynthesis; L-histidine from 5-phospho-alpha-D-ribose 1-diphosphate: step 8/9. {ECO:0000256|ARBA:ARBA00004970, ECO:0000256|RuleBase:RU366003}.	NaN	NaN
KLMA_10462	-4	-1	0	87	0.63148909503182	-2725.4571906438	5.31630670786964e-06	0.000588996117884533	0.00902604711040193		metabolic		W0T7K9	W0T7K9_KLUMD	phosphopyruvate hydratase (EC 4.2.1.11)	437	NaN	PATHWAY: Carbohydrate degradation; glycolysis; pyruvate from D-glyceraldehyde 3-phosphate: step 4/5. {ECO:0000256|ARBA:ARBA00005031}.	NaN	NaN
KLMA_10468	-4.5	-1	0	89	0.725198527081038	-571.162904712292	3.89767695865405e-05	0.000142323282473804	0.273860811169209		metabolic		W0T3V9	W0T3V9_KLUMD	6-phosphogluconate dehydrogenase, decarboxylating (EC 1.1.1.44)	492	NaN	PATHWAY: Carbohydrate degradation; pentose phosphate pathway; D-ribulose 5-phosphate from D-glucose 6-phosphate (oxidative stage): step 3/3. {ECO:0000256|ARBA:ARBA00004874, ECO:0000256|PIRNR:PIRNR000109, ECO:0000256|RuleBase:RU000485}.	NaN	FUNCTION: Catalyzes the oxidative decarboxylation of 6-phosphogluconate to ribulose 5-phosphate and CO(2), with concomitant reduction of NADP to NADPH. {ECO:0000256|ARBA:ARBA00002526, ECO:0000256|PIRNR:PIRNR000109}.
KLMA_10498	-0.5	-1	0	95	0.553731875153864	-1307565.29753494	7.7757323166227e-09	3.30188267765747e-06	0.00235493900774791		metabolic		W0T3Y7	W0T3Y7_KLUMD	Serine palmitoyltransferase 1	553	NaN	NaN	NaN	NaN
KLMA_10505	-0.5	-1	0	96	0.4	-1021211.83496508	5.53411406944444e-09	6.30497921733309e-06	0.000877737083451528		metabolic		W0T3E2	W0T3E2_KLUMD	Amidophosphoribosyltransferase (ATase) (EC 2.4.2.14) (Glutamine phosphoribosylpyrophosphate amidotransferase)	509	NaN	PATHWAY: Purine metabolism; IMP biosynthesis via de novo pathway; N(1)-(5-phospho-D-ribosyl)glycinamide from 5-phospho-alpha-D-ribose 1-diphosphate: step 1/2. {ECO:0000256|ARBA:ARBA00005209, ECO:0000256|PIRNR:PIRNR000485}.	NaN	NaN
KLMA_10514	-0.5	-1	0	101	0.660726283387651	-128129.258420121	1.28403941961707e-07	2.69861653688181e-05	0.00475813959511548		metabolic		W0T5N8	W0T5N8_KLUMD	Branched-chain-amino-acid aminotransferase (EC 2.6.1.42)	374	NaN	NaN	NaN	NaN
KLMA_10519	-0.5	-1	0	104	0.4	-7722798.95259066	7.31794627628834e-10	0	Inf		metabolic		W0T5P5	W0T5P5_KLUMD	Siderophore iron transporter ARN1	605	NaN	NaN	SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.	NaN
KLMA_10540	-4	-1	0	109	0.63148909503182	-31200.5599259354	4.64394433273839e-07	0.000118902450283263	0.00390567588950022		metabolic		W0T3H5	W0T3H5_KLUMD	Phosphoglycerate kinase (EC 2.7.2.3)	416	NaN	NaN	NaN	NaN
KLMA_10545	-0.5	-1	0	110	0.688426845015562	-393.767922850061	4.73919654229545e-05	0	Inf		metabolic		W0T3I1	W0T3I1_KLUMD	High-affinity glucose transporter	556	NaN	NaN	SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.	NaN
KLMA_10564	0	0.951515151515151	0	114	1.24107271479039	10561.1994328653	3.94270492481189e-06	7.43394571980292e-07	5.30365040776274		metabolic		W0T5U7	W0T5U7_KLUMD	asparagine--tRNA ligase (EC 6.1.1.22)	443	NaN	NaN	NaN	NaN
KLMA_10587	-0.5	-1	0	116	0.4	-5740.04745184356	9.84574227160494e-07	1.49734579374917e-05	0.0657546327154826		metabolic		W0T7Y5	W0T7Y5_KLUMD	orotate phosphoribosyltransferase (EC 2.4.2.10)	225	NaN	PATHWAY: Pyrimidine metabolism; UMP biosynthesis via de novo pathway; UMP from orotate: step 1/2. {ECO:0000256|ARBA:ARBA00004889}.	NaN	FUNCTION: Catalyzes the transfer of a ribosyl phosphate group from 5-phosphoribose 1-diphosphate to orotate, leading to the formation of orotidine monophosphate (OMP). {ECO:0000256|ARBA:ARBA00003769}.
KLMA_10626	-0.5	-1	0	121	0.884826216272183	-144026.710953006	4.26406230770931e-07	9.57479720634353e-07	0.445342310214599		metabolic		W0T5B1	W0T5B1_KLUMD	threonine--tRNA ligase (EC 6.1.1.3) (Threonyl-tRNA synthetase)	461	NaN	NaN	NaN	NaN
KLMA_10633	-0.5	-1	0	122	0.4	-1318.08497042334	4.28766195698925e-06	5.20091271233496e-06	0.824405675338529		metabolic		W0T4C3	W0T4C3_KLUMD	dihydroorotase (EC 3.5.2.3)	361	NaN	PATHWAY: Pyrimidine metabolism; UMP biosynthesis via de novo pathway; (S)-dihydroorotate from bicarbonate: step 3/3. {ECO:0000256|ARBA:ARBA00004880}.	NaN	NaN
KLMA_10658	-0.5	-1	0	130	0.4	-24697.3708804978	2.28830137876179e-07	6.1927909869726e-07	0.369510513688505		metabolic		W0T4E8	W0T4E8_KLUMD	Chitin synthase (EC 2.4.1.16)	915	NaN	NaN	SUBCELLULAR LOCATION: Cell membrane {ECO:0000256|RuleBase:RU366040}; Multi-pass membrane protein {ECO:0000256|RuleBase:RU366040}. Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.	FUNCTION: Polymerizes chitin, a structural polymer of the cell wall and septum, by transferring the sugar moiety of UDP-GlcNAc to the non-reducing end of the growing chitin polymer. {ECO:0000256|RuleBase:RU366040}.
KLMA_10663	2	1	0	131	1.73096772547988	88829.9875408035	2.13927185085236e-07	0.000220865262859612	0.000968586831244775		metabolic		W0T4F5	W0T4F5_KLUMD	Nucleoside diphosphate kinase (EC 2.7.4.6)	152	NaN	NaN	NaN	NaN
KLMA_10670	0	0.793939393939394	0.00984413616631161	132	1.1099650956965	11729.1388371931	6.16120492517463e-06	1.79441733135275e-05	0.343354069174638		metabolic		W0T3Y8	W0T3Y8_KLUMD	aspartate--tRNA ligase (EC 6.1.1.12) (Aspartyl-tRNA synthetase)	555	NaN	NaN	NaN	NaN
KLMA_10682	-0.5	-1	0	136	0.522934095050283	-11050.2347129582	8.4242463862756e-07	1.99521152218134e-05	0.0422223222581708		metabolic		W0T8A7	W0T8A7_KLUMD	Thioredoxin reductase (EC 1.8.1.9)	319	NaN	NaN	NaN	NaN
KLMA_10689	4	1	0	139	45.7210092661067	357.5604482582	2.41719458669663e-05	2.46292998410543e-07	98.1430492257617		Secretory		W0T6B0	W0T6B0_KLUMD	Syntaxin PEP12	284	NaN	NaN	SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004211}; Single-pass type IV membrane protein {ECO:0000256|ARBA:ARBA00004211}.	NaN
KLMA_10692	-0.5	-1	0	140	0.63593981425751	-64865.4207686416	2.28556419005209e-07	1.16238794886533e-06	0.196626624723971		metabolic		W0T8B7	W0T8B7_KLUMD	tryptophan--tRNA ligase (EC 6.1.1.2) (Tryptophanyl-tRNA synthetase)	379	NaN	NaN	NaN	NaN
KLMA_10707	-4	-1	0	143	0.4	-39201.8868715541	1.44164050120361e-07	3.31593648795531e-06	0.0434761192332897		Secretory		W0T8C9	W0T8C9_KLUMD	Mannan polymerase II complex ANP1 subunit	450	NaN	NaN	NaN	NaN
KLMA_10731	-0.5	-1	0	148	0.4	-302946.948847299	1.8655090619883e-08	3.97073163099116e-06	0.00469814944789568		metabolic		W0T5N9	W0T5N9_KLUMD	Orotidine 5'-phosphate decarboxylase (EC 4.1.1.23)	267	NaN	PATHWAY: Pyrimidine metabolism; UMP biosynthesis via de novo pathway; UMP from orotate: step 2/2. {ECO:0000256|ARBA:ARBA00004861, ECO:0000256|RuleBase:RU000512}.	NaN	NaN
KLMA_10739	-0.5	-1	0	150	0.4	-23868.7690081849	2.36773952683755e-07	4.82215576448724e-06	0.0491012659581584		Secretory		W0T6F3	W0T6F3_KLUMD	Probable mannosyltransferase KTR3	430	NaN	NaN	NaN	NaN
KLMA_10752	-0.5	-1	0	154	0.4	-721.051467928287	7.83786322493905e-06	1.82231574799942e-07	43.0104565223872		metabolic		W0T8G7	W0T8G7_KLUMD	Geranylgeranyl pyrophosphate synthetase	311	NaN	NaN	NaN	NaN
KLMA_10763	-4	-1	0	156	0.797855164334022	-67555.2136136416	4.9006301869926e-07	5.22707701204699e-05	0.00937546964718136		metabolic		W0T4R5	W0T4R5_KLUMD	Glucose-6-phosphate isomerase (EC 5.3.1.9)	555	NaN	PATHWAY: Carbohydrate degradation; glycolysis; D-glyceraldehyde 3-phosphate and glycerone phosphate from D-glucose: step 2/4. {ECO:0000256|ARBA:ARBA00004926, ECO:0000256|RuleBase:RU000612}.	NaN	FUNCTION: In the cytoplasm, catalyzes the conversion of glucose-6-phosphate to fructose-6-phosphate, the second step in glycolysis, and the reverse reaction during gluconeogenesis. {ECO:0000256|ARBA:ARBA00024178}.
KLMA_10771	-0.5	-1	0	157	0.654687466637149	-1786.93573124571	8.93966551129179e-06	7.12383010856556e-06	1.25489594432395		metabolic		W0T5S6	W0T5S6_KLUMD	homocitrate synthase (EC 2.3.3.14)	393	NaN	PATHWAY: Amino-acid biosynthesis; L-lysine biosynthesis via AAA pathway; L-alpha-aminoadipate from 2-oxoglutarate: step 1/5. {ECO:0000256|ARBA:ARBA00004755}.	NaN	NaN
KLMA_10787	-4.5	-1	0	162	0.660726283387651	-16619.4517963865	9.89942512144174e-07	5.80532261823946e-06	0.170523255509336		metabolic		W0T8K0	W0T8K0_KLUMD	Glutathione reductase (EC 1.8.1.7)	469	NaN	NaN	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000256|RuleBase:RU365016}.	FUNCTION: Maintains high levels of reduced glutathione in the cytosol. {ECO:0000256|ARBA:ARBA00003189, ECO:0000256|RuleBase:RU365016}.
KLMA_10811	-0.5	-1	0	169	0.354051816636954	-3202.06250194697	1.44830335898204e-06	5.08715547704249e-06	0.284698072531495		Secretory		W0T5W0	W0T5W0_KLUMD	Translocation protein SEC66	202	NaN	NaN	NaN	NaN
KLMA_10819	-0.5	-1	0	171	0.395496768714395	-11474.5914722429	4.82959655532882e-07	1.21875876247274e-06	0.396271740071846		metabolic		W0T6M2	W0T6M2_KLUMD	Prephenate dehydrogenase [NADP(+)] (PRDH) (EC 1.3.1.13)	442	NaN	PATHWAY: Amino-acid biosynthesis; L-tyrosine biosynthesis; (4-hydroxyphenyl)pyruvate from prephenate (NADP(+) route): step 1/1. {ECO:0000256|PIRNR:PIRNR036510}.	NaN	NaN
KLMA_10832	-0.5	-1	0	173	0.4	-8808.26226061649	6.41613818543124e-07	6.17846080925055e-07	1.03846870337428		metabolic		W0T8P2	W0T8P2_KLUMD	Dihydroorotate dehydrogenase (fumarate) (EC 1.3.98.1) (Dihydroorotate oxidase)	315	NaN	PATHWAY: Pyrimidine metabolism; UMP biosynthesis via de novo pathway. {ECO:0000256|ARBA:ARBA00004725, ECO:0000256|RuleBase:RU364042}.	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000256|ARBA:ARBA00004496, ECO:0000256|RuleBase:RU364042}.	FUNCTION: Catalyzes the conversion of dihydroorotate to orotate with fumarate as the electron acceptor. {ECO:0000256|RuleBase:RU364042}.
KLMA_20023	-0.5	-1	0	180	0.4	-80263.4128932123	7.04119421296296e-08	3.99280884330104e-06	0.0176346889853652		metabolic		W0T6Q3	W0T6Q3_KLUMD	Trehalose-phosphatase	883	NaN	NaN	NaN	NaN
KLMA_20046	-0.5	-1	0	184	0.606079838108682	-98935.0732168628	1.31894324035562e-07	8.48504930249527e-06	0.0155443202901337		metabolic		W0T8T6	W0T8T6_KLUMD	Tryptophan synthase (EC 4.2.1.20)	709	NaN	PATHWAY: Amino-acid biosynthesis; L-tryptophan biosynthesis; L-tryptophan from chorismate: step 5/5. {ECO:0000256|ARBA:ARBA00004733, ECO:0000256|RuleBase:RU003663}.	NaN	NaN
KLMA_20048	-0.5	-1	0	185	0.4	-281106.021854738	2.01045240741369e-08	4.51123767361932e-07	0.0445654286665132		Secretory		W0T6S2	W0T6S2_KLUMD	Mannosyl-oligosaccharide glucosidase (EC 3.2.1.106) (Glucosidase I)	750	NaN	PATHWAY: Glycan metabolism; N-glycan degradation. {ECO:0000256|RuleBase:RU369107}.	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000256|ARBA:ARBA00004648, ECO:0000256|RuleBase:RU368089}; Single-pass type II membrane protein {ECO:0000256|ARBA:ARBA00004648, ECO:0000256|RuleBase:RU368089}. Membrane {ECO:0000256|ARBA:ARBA00004606}; Single-pass type II membrane protein {ECO:0000256|ARBA:ARBA00004606}.	FUNCTION: Cleaves the distal alpha 1,2-linked glucose residue from the Glc(3)Man(9)GlcNAc(2) oligosaccharide precursor. {ECO:0000256|RuleBase:RU368089}.
KLMA_20086	0	-0.793939393939394	0.00984413616631161	191	0.955367241170783	-30077.2033395882	4.02630540468733e-06	6.6123695436194e-06	0.608905079809478		metabolic		W0T8X3	W0T8X3_KLUMD	homoserine kinase (EC 2.7.1.39)	357	NaN	PATHWAY: Amino-acid biosynthesis; L-threonine biosynthesis; L-threonine from L-aspartate: step 4/5. {ECO:0000256|ARBA:ARBA00005015}.	NaN	NaN
KLMA_20093	4	1	0	192	1.57557263376945	2793.89645747047	8.19158168121999e-06	1.48455580834532e-06	5.5178671190208		Secretory		W0T6V7	W0T6V7_KLUMD	Signal recognition particle receptor subunit beta	249	NaN	NaN	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000256|ARBA:ARBA00004389}; Single-pass membrane protein {ECO:0000256|ARBA:ARBA00004389}. Membrane {ECO:0000256|ARBA:ARBA00004167}; Single-pass membrane protein {ECO:0000256|ARBA:ARBA00004167}.	NaN
KLMA_20114	-0.5	-1	0	197	0.4	-68019.4439390949	8.30865772561128e-08	6.01487306607384e-06	0.013813521306834		Secretory		W0T4N6	W0T4N6_KLUMD	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1	460	NaN	PATHWAY: Protein modification; protein glycosylation. {ECO:0000256|ARBA:ARBA00004922, ECO:0000256|RuleBase:RU361143}.	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000256|ARBA:ARBA00004115, ECO:0000256|RuleBase:RU361143}; Single-pass type I membrane protein {ECO:0000256|ARBA:ARBA00004115, ECO:0000256|RuleBase:RU361143}. Membrane {ECO:0000256|ARBA:ARBA00004479}; Single-pass type I membrane protein {ECO:0000256|ARBA:ARBA00004479}.	FUNCTION: Subunit of the oligosaccharyl transferase (OST) complex that catalyzes the initial transfer of a defined glycan (Glc(3)Man(9)GlcNAc(2) in eukaryotes) from the lipid carrier dolichol-pyrophosphate to an asparagine residue within an Asn-X-Ser/Thr consensus motif in nascent polypeptide chains, the first step in protein N-glycosylation. N-glycosylation occurs cotranslationally and the complex associates with the Sec61 complex at the channel-forming translocon complex that mediates protein translocation across the endoplasmic reticulum (ER). All subunits are required for a maximal enzyme activity. {ECO:0000256|RuleBase:RU361143}.
KLMA_20153	-0.5	-1	0	200	0.570345294448181	-438606.448340689	2.56036066259275e-08	3.04234282846327e-07	0.0841575327618822		metabolic		W0T718	W0T718_KLUMD	Aspartate aminotransferase (EC 2.6.1.1)	428	NaN	NaN	NaN	NaN
