protein	priority	correlation	p_value	index_in_Model	ratio	slope	prot_abun(max_production)	ref_abun(paxdb)	abun_fold	homolougous_gene	metabolic/secretoy	complex/not	Entry	Entry Name	Protein names	Length	Mass spectrometry	Pathway	Subcellular location [CC]	Function [CC]
PAS_chr1-1_0050	-0.5	-1	0.000396825396825397	32	0.672763391002718	-195.685663331338	5.49785434036919e-06	5.52097515054233e-06	0.995812187241801		metabolic		C4QVY5	PAS_chr1-1_0050	Acetyltransferase component of pyruvate dehydrogenase complex (EC 2.3.1.12)	473	NaN		SUBCELLULAR LOCATION: Mitochondrion {ECO:0000256|RuleBase:RU361137}.	FUNCTION: The pyruvate dehydrogenase complex catalyzes the overall conversion of pyruvate to acetyl-CoA and CO(2). {ECO:0000256|RuleBase:RU361137}.
PAS_chr1-1_0054	-0.5	-1	0.000396825396825397	33	0.58490191821508	-102.105859450017	7.25231595794846e-06	5.4820333731314e-06	1.32292444505967		metabolic		C4QVY9	PAS_chr1-1_0054	One of six ATPases of the 19S regulatory particle of the 26S proteasome involved in the degradation	385	NaN			
PAS_chr1-1_0062	-0.5	-1	0.000396825396825397	34	0.586206896551724	-4506755.37084385	1.65080439175077e-10	5.26845071046056e-06	3.13337731047399e-05		metabolic		C4QVZ7	PAS_chr1-1_0062	GTP cyclohydrolase 1 (EC 3.5.4.16) (GTP cyclohydrolase I)	251	NaN	PATHWAY: Cofactor biosynthesis; 7,8-dihydroneopterin triphosphate biosynthesis; 7,8-dihydroneopterin triphosphate from GTP: step 1/1. {ECO:0000256|ARBA:ARBA00005080}.		
PAS_chr1-1_0067	-0.5	-1	0.000396825396825397	36	0.815360806108138	-1268.51674156151	1.81863782207833e-06	5.15116193256666e-06	0.353053902378907		metabolic		C4QW03	PAS_chr1-1_0067	Phosphoacetylglucosamine mutase (PAGM) (EC 5.4.2.3) (Acetylglucosamine phosphomutase) (N-acetylglucosamine-phosphate mutase)	530	NaN	PATHWAY: Nucleotide-sugar biosynthesis; UDP-N-acetyl-alpha-D-glucosamine biosynthesis; N-acetyl-alpha-D-glucosamine 1-phosphate from alpha-D-glucosamine 6-phosphate (route I): step 2/2. {ECO:0000256|ARBA:ARBA00004865, ECO:0000256|PIRNR:PIRNR016408}.		FUNCTION: Catalyzes the conversion of GlcNAc-6-P into GlcNAc-1-P during the synthesis of uridine diphosphate/UDP-GlcNAc, which is a biosynthetic precursor of chitin and also supplies the amino sugars for N-linked oligosaccharides of glycoproteins. {ECO:0000256|PIRNR:PIRNR016408}.
PAS_chr1-1_0069	-2	-1	0.000396825396825397	37	0.636300102093412	-1671.54408854667	5.40526666949558e-07	0	Inf		Secretory		C4QW05	PAS_chr1-1_0069	Plasma membrane protein involved in remodeling GPI anchors	569	NaN		SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.	
PAS_chr1-1_0079	-0.5	-1	0.000396825396825397	39	0.58490191821508	-102.105859450017	7.25231595794846e-06	4.99812196614105e-06	1.45100820009557		metabolic		C4QW15	PAS_chr1-1_0079	Non-ATPase regulatory subunit of the 26S proteasome	417	NaN			
PAS_chr1-1_0081	0	-0.5	0.266666666666667	40	0.969648210576508	-36773.5380513328	2.20647517879404e-07	4.89290800723127e-06	0.0450953742750338		metabolic		C4QW17	PAS_chr1-1_0081	Mitochondrial inner membrane transporter, transports oxaloacetate, sulfate, and thiosulfate	321	NaN		SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.	
PAS_chr1-1_0124	-4	-1	0.000396825396825397	46	0.457681009040973	-4849.86124152884	9.10066680835231e-08	4.4785773014755e-06	0.02032044150573		metabolic		C4QW63	PAS_chr1-1_0124	Subunit of mitochondrial NADH:ubiquinone oxidoreductase (Complex I)	92	NaN		SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000256|ARBA:ARBA00004443}; Peripheral membrane protein {ECO:0000256|ARBA:ARBA00004443}; Matrix side {ECO:0000256|ARBA:ARBA00004443}.	
PAS_chr1-1_0163	-0.5	-1	0.000396825396825397	52	0.586206896551724	-85380.1696942851	8.71369966278408e-09	4.00674135672172e-06	0.00217475970795219		metabolic		C4QWA5	PAS_chr1-1_0163	Deoxycytidine monophosphate (dCMP) deaminase required for dCTP and dTTP synthesis	308	NaN			
PAS_chr1-1_0172	-4	-1	0.000396825396825397	55	0.457681009040973	-4849.86124152884	9.10066680835231e-08	3.93398775129608e-06	0.023133439613161		metabolic		C4QWB4	PAS_chr1-1_0172	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 7	115	NaN		SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004170}; Peripheral membrane protein {ECO:0000256|ARBA:ARBA00004170}. Mitochondrion inner membrane {ECO:0000256|ARBA:ARBA00004637}; Peripheral membrane protein {ECO:0000256|ARBA:ARBA00004637}. Mitochondrion intermembrane space {ECO:0000256|ARBA:ARBA00004569}.	FUNCTION: Accessory subunit of the mitochondrial membrane respiratory chain NADH dehydrogenase (Complex I), that is believed not to be involved in catalysis. Complex I functions in the transfer of electrons from NADH to the respiratory chain. The immediate electron acceptor for the enzyme is believed to be ubiquinone. {ECO:0000256|ARBA:ARBA00003195}.
PAS_chr1-1_0184	-0.5	-1	0.000396825396825397	56	0.586206896551724	-232827738.457348	3.19539742473523e-12	3.8525004506165e-06	8.29434666055363e-07		metabolic		C4QWC7	PAS_chr1-1_0184	Glutamate--cysteine ligase (EC 6.3.2.2) (Gamma-ECS) (Gamma-glutamylcysteine synthetase)	658	NaN	PATHWAY: Sulfur metabolism; glutathione biosynthesis; glutathione from L-cysteine and L-glutamate: step 1/2. {ECO:0000256|ARBA:ARBA00005006, ECO:0000256|RuleBase:RU367135}.		
PAS_chr1-1_0191	-0.5	-1	0.000396825396825397	57	0.747285814443172	-318.8247780993	4.86662794242346e-06	3.79279669202138e-06	1.28312386283742		metabolic		C4QWD4	PAS_chr1-1_0191	ATP synthase subunit 5, mitochondrial	205	NaN			
PAS_chr1-1_0200	-2	-1	0.000396825396825397	59	0.696212793912021	-183.178508286399	6.45895922144968e-06	3.67663733780022e-06	1.75675722896133		metabolic		C4QWE4	PAS_chr1-1_0200	Aspartate aminotransferase (EC 2.6.1.1)	426	NaN			
PAS_chr1-1_0202	-0.5	-1	0.000396825396825397	60	0.672763391002718	-195.685663331338	5.49785434036919e-06	3.67419222318852e-06	1.49634368764682		metabolic		C4QWE7	PAS_chr1-1_0202	Protein-serine/threonine kinase (EC 2.7.11.-)	454	NaN		SUBCELLULAR LOCATION: Mitochondrion matrix {ECO:0000256|RuleBase:RU366032}.	
PAS_chr1-1_0203	-1.5	-1	0.000396825396825397	61	0.950591962431499	-325.956941390247	3.06922013313287e-05	3.66822035447955e-06	8.36705496545431	PAS_chr1-4_0479	metabolic		C4QWE8	PAS_chr1-1_0203	General amino acid permease	593	NaN		SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.	
PAS_chr1-1_0215	4	1	0.000396825396825397	63	1.64213125036262	29.1850030435341	4.57011342761392e-05	3.59038104112251e-06	12.7287699418809		Secretory		C4QWG2	PAS_chr1-1_0215	Mannosyl-oligosaccharide glucosidase (EC 3.2.1.106)	804	NaN		SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000256|RuleBase:RU368089}; Single-pass type II membrane protein {ECO:0000256|RuleBase:RU368089}.	FUNCTION: Cleaves the distal alpha 1,2-linked glucose residue from the Glc(3)Man(9)GlcNAc(2) oligosaccharide precursor. {ECO:0000256|RuleBase:RU368089}.
PAS_chr1-1_0277	0	0.5	0.266666666666667	73	1.2374228419882	49.8902637629384	4.57453322931553e-06	3.1345452404077e-06	1.45939295127881		metabolic		C4QWM6	PAS_chr1-1_0277	6-phosphogluconolactonase-like protein	289	NaN			
PAS_chr1-1_0286	-0.5	-1	0.000396825396825397	76	0.667256306904733	-2664.48042165473	3.94776453495087e-07	3.09633307899845e-06	0.127498057677562		Secretory		C4QWN8	PAS_chr1-1_0286	Dolichyl-phosphate-mannose--protein mannosyltransferase (EC 2.4.1.109)	741	NaN	PATHWAY: Protein modification; protein glycosylation. {ECO:0000256|ARBA:ARBA00004922, ECO:0000256|RuleBase:RU367007}.	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000256|ARBA:ARBA00004477, ECO:0000256|RuleBase:RU367007}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004477, ECO:0000256|RuleBase:RU367007}. Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.	FUNCTION: Transfers mannose from Dol-P-mannose to Ser or Thr residues on proteins. {ECO:0000256|RuleBase:RU367007}.
PAS_chr1-1_0299	-0.5	-1	0.000396825396825397	78	0.58490191821508	-102.105859450017	7.25231595794846e-06	3.03847578542728e-06	2.3868269718426		metabolic		C4QWQ3	PAS_chr1-1_0299	Essential, non-ATPase regulatory subunit of the 26S proteasome lid	441	NaN			
PAS_chr1-1_0313	-2	-1	0.000396825396825397	80	0.623562424801357	-138.803321031307	6.1314101661672e-06	2.9116548720119e-06	2.10581625765642	PAS_chr1-4_0421	metabolic		C4QWR7	PAS_chr1-1_0313	homocitrate synthase (EC 2.3.3.14)	435	NaN	PATHWAY: Amino-acid biosynthesis; L-lysine biosynthesis via AAA pathway; L-alpha-aminoadipate from 2-oxoglutarate: step 1/5. {ECO:0000256|ARBA:ARBA00004755}.		
PAS_chr1-1_0315	-0.5	-1	0.000396825396825397	81	0.747285814443172	-318.8247780993	4.86662794242346e-06	2.90217513656765e-06	1.67688982001932		metabolic		C4QWR9	PAS_chr1-1_0315	ATPase inhibitor, mitochondrial	84	NaN		SUBCELLULAR LOCATION: Mitochondrion {ECO:0000256|ARBA:ARBA00004173}.	FUNCTION: Inhibits the enzyme activity of ATPase. {ECO:0000256|RuleBase:RU368087}.
PAS_chr1-1_0319	-0.5	-1	0.000396825396825397	82	0.743358128206085	-162.731426523922	9.02127573683894e-06	0	Inf	PAS_chr1-1_0072	metabolic		C4QWS2	PAS_chr1-1_0319	Fructose-bisphosphate aldolase (FBP aldolase) (EC 4.1.2.13)	353	NaN	PATHWAY: Carbohydrate degradation; glycolysis; D-glyceraldehyde 3-phosphate and glycerone phosphate from D-glucose: step 4/4. {ECO:0000256|ARBA:ARBA00004714, ECO:0000256|RuleBase:RU366023}.		FUNCTION: Catalyzes the aldol condensation of dihydroxyacetone phosphate (DHAP or glycerone-phosphate) with glyceraldehyde 3-phosphate (G3P) to form fructose 1,6-bisphosphate (FBP) in gluconeogenesis and the reverse reaction in glycolysis. {ECO:0000256|ARBA:ARBA00002181, ECO:0000256|RuleBase:RU366023}.
PAS_chr1-1_0322	-0.5	-1	0.000396825396825397	83	0.753744218801582	-5.49672680339701	0.000292218333430984	2.89493379690964e-06	100.941283611711		metabolic		C4QWS4	PAS_chr1-1_0322	Cytochrome b-c1 complex subunit 7	127	NaN		SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000256|PIRNR:PIRNR000022}.	FUNCTION: Component of the ubiquinol-cytochrome c oxidoreductase, a multisubunit transmembrane complex that is part of the mitochondrial electron transport chain which drives oxidative phosphorylation. {ECO:0000256|PIRNR:PIRNR000022}.
PAS_chr1-1_0324	-0.5	-1	0.000396825396825397	85	0.835940701507474	-4378351.99065465	6.04760821751e-10	2.89160317073527e-06	0.000209143781509004		metabolic		C4QWS6	PAS_chr1-1_0324	Pantothenate kinase (ATP:D-pantothenate 4'-phosphotransferase, EC 2.7.1.33)	389	NaN			
PAS_chr1-1_0341	0	-0.261968415997792	0.566666666666667	86	1	-1.25889410969088e+17	3.56708437224666e-06	2.81318284592682e-06	1.26798881111173	PAS_chr1-4_0601	metabolic		C4QWU6	PAS_chr1-1_0341	Lysine permease	537	NaN		SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.	
PAS_chr1-1_0358	-0.5	-1	0.000396825396825397	89	0.592245949100845	-99672.0338884946	7.6446497506311e-09	2.77980660091583e-06	0.00275006532760679		metabolic		C4QWW1	PAS_chr1-1_0358	Ceramide synthase component, involved in synthesis of ceramide	403	NaN		SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.	
PAS_chr1-1_0389	-0.5	-1	0.000396825396825397	92	0.134083032344058	-948.63286446195	8.40909480240747e-08	2.61212103367309e-06	0.0321925925100907		metabolic		C4QWZ3	PAS_chr1-1_0389	Arginosuccinase	465	NaN	PATHWAY: Amino-acid biosynthesis; L-arginine biosynthesis. {ECO:0000256|ARBA:ARBA00004730}.		
PAS_chr1-1_0390	0	-0.892857142857143	0.0123015873015873	93	0.957370956138167	-4879.77787710918	1.86626537539899e-06	2.60443893541016e-06	0.716570985798552		metabolic		C4QWZ4	PAS_chr1-1_0390	asparagine--tRNA ligase (EC 6.1.1.22) (Asparaginyl-tRNA synthetase)	551	NaN			
PAS_chr1-1_0391	0	-0.785714285714286	0.048015873015873	94	0.96389194147418	-17827.0804397843	5.72922033204461e-07	2.59355169597642e-06	0.220902492166738		metabolic		C4QWZ5	PAS_chr1-1_0391	proline--tRNA ligase (EC 6.1.1.15) (Prolyl-tRNA synthetase)	677	NaN			
PAS_chr1-1_0420	2	1	0.000396825396825397	104	1.62892047917958	621.809388195794	2.16982804560319e-06	2.5139711328466e-06	0.863107780854376		metabolic		C4QX25	PAS_chr1-1_0420	CDP-diacylglycerol--serine O-phosphatidyltransferase (EC 2.7.8.8) (Phosphatidylserine synthase)	273	NaN	PATHWAY: Phospholipid metabolism; phosphatidylethanolamine biosynthesis; phosphatidylethanolamine from CDP-diacylglycerol: step 1/2. {ECO:0000256|PIRNR:PIRNR000852}.	SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.	
PAS_chr1-1_0430	-0.5	-1	0.000396825396825397	108	0.586596800015982	-103.121695068243	7.22633810780382e-06	2.46855080458687e-06	2.92736049603533		metabolic		C4QX34	PAS_chr1-1_0430	Amidophosphoribosyltransferase (ATase) (EC 2.4.2.14) (Glutamine phosphoribosylpyrophosphate amidotransferase)	543	NaN	PATHWAY: Purine metabolism; IMP biosynthesis via de novo pathway; N(1)-(5-phospho-D-ribosyl)glycinamide from 5-phospho-alpha-D-ribose 1-diphosphate: step 1/2. {ECO:0000256|ARBA:ARBA00005209, ECO:0000256|PIRNR:PIRNR000485}.		
PAS_chr1-1_0432	1	1	0.000396825396825397	109	1.10833579044323	246.103531217966	2.11886600910533e-05	2.45291726864109e-06	8.63814705939583		metabolic		C4QX36	PAS_chr1-1_0432	Ketol-acid reductoisomerase, mitochondrial (EC 1.1.1.86) (Acetohydroxy-acid reductoisomerase) (Alpha-keto-beta-hydroxylacyl reductoisomerase)	398	NaN	PATHWAY: Amino-acid biosynthesis; L-isoleucine biosynthesis; L-isoleucine from 2-oxobutanoate: step 2/4. {ECO:0000256|ARBA:ARBA00004885}.; PATHWAY: Amino-acid biosynthesis; L-valine biosynthesis; L-valine from pyruvate: step 2/4. {ECO:0000256|ARBA:ARBA00004864}.	SUBCELLULAR LOCATION: Mitochondrion {ECO:0000256|PIRNR:PIRNR000119}.	
PAS_chr1-1_0447	-0.5	-1	0.000396825396825397	111	0.623562424801357	-183.883163939899	4.62826544548301e-06	2.42656434218407e-06	1.90733266990863		metabolic		C4QX51	PAS_chr1-1_0447	Saccharopine dehydrogenase [NAD(+), L-lysine-forming] (SDH) (EC 1.5.1.7) (Lysine--2-oxoglutarate reductase)	367	NaN	PATHWAY: Amino-acid biosynthesis; L-lysine biosynthesis via AAA pathway; L-lysine from L-alpha-aminoadipate (fungal route): step 3/3. {ECO:0000256|ARBA:ARBA00004884, ECO:0000256|PIRNR:PIRNR018250}.		
PAS_chr1-1_0459	-1	-1	0.000396825396825397	114	0.846076185683714	-99.9694803164313	2.8598799022097e-05	6.28154287859235e-06	4.55283034357091		metabolic		C4QVT1	PAS_chr1-1_0459	Dolichol-phosphate mannosyltransferase subunit 1 (EC 2.4.1.83)	260	NaN	PATHWAY: Protein modification; protein glycosylation. {ECO:0000256|RuleBase:RU365083}.	SUBCELLULAR LOCATION: Endoplasmic reticulum {ECO:0000256|RuleBase:RU365083}.	FUNCTION: Transfers mannose from GDP-mannose to dolichol monophosphate to form dolichol phosphate mannose (Dol-P-Man) which is the mannosyl donor in pathways leading to N-glycosylation, glycosyl phosphatidylinositol membrane anchoring, and O-mannosylation of proteins. {ECO:0000256|RuleBase:RU365083}.
PAS_chr1-1_0475	-0.5	-1	0.000396825396825397	115	0.725675521379197	-1622.08508933087	8.44877820882293e-07	4.50316649778342e-06	0.187618605996062		metabolic		C4QW60	PAS_chr1-1_0475	Citrate synthase	469	NaN			
PAS_chr1-1_0484	-0.5	-1	0.000396825396825397	116	0.747285814443172	-318.8247780993	4.86662794242346e-06	3.61227396802477e-06	1.34724774075887		metabolic		C4QWF3	PAS_chr1-1_0484	ATP synthase subunit d, mitochondrial	175	NaN		SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000256|PIRNR:PIRNR005514}.	FUNCTION: Mitochondrial membrane ATP synthase (F(1)F(0) ATP synthase or Complex V) produces ATP from ADP in the presence of a proton gradient across the membrane which is generated by electron transport complexes of the respiratory chain. F-type ATPases consist of two structural domains, F(1) - containing the extramembraneous catalytic core, and F(0) - containing the membrane proton channel, linked together by a central stalk and a peripheral stalk. During catalysis, ATP synthesis in the catalytic domain of F(1) is coupled via a rotary mechanism of the central stalk subunits to proton translocation. {ECO:0000256|PIRNR:PIRNR005514}.
PAS_chr1-1_0498	-4.5	-1	0.000396825396825397	118	0.586015402797534	-53240.6225732203	1.39632631618465e-08	2.82227757903793e-06	0.00494751588772015		metabolic		C4QWU4	PAS_chr1-1_0498	Phosphatidic acid phosphatase type 2/haloperoxidase domain-containing protein	277	NaN		SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.	
PAS_chr1-3_0028	-0.5	-1	0.000396825396825397	122	0.723228359600555	-159.027869843228	7.22261067438355e-06	4.55015675918317e-05	0.158733227373031		metabolic		C4QV10	PAS_chr1-3_0028	inorganic diphosphatase (EC 3.6.1.1) (Pyrophosphate phospho-hydrolase)	286	NaN			
PAS_chr1-3_0054	-0.5	-1	0.000396825396825397	126	0.586206896551724	-10361.2147540709	7.18040474531455e-08	3.10670215505579e-05	0.00231126267886005		metabolic		C4QV36	PAS_chr1-3_0054	Phosphatase subunit of the trehalose-6-phosphate synthase/phosphatase complex	833	NaN			
PAS_chr1-3_0070	-0.5	-1	0.000396825396825397	128	0.586206896551724	-5178.98251011171	1.43653150869106e-07	2.76337388455097e-05	0.00519846958358473		metabolic		C4QV52	PAS_chr1-3_0070	inorganic diphosphatase (EC 3.6.1.1) (Pyrophosphate phospho-hydrolase)	290	NaN			
PAS_chr1-3_0081	-0.5	-1	0.000396825396825397	130	0.947379856336648	-13723.210175071	5.97921682045837e-07	2.31567296095523e-05	0.0258206444574622		metabolic		C4QV64	PAS_chr1-3_0081	Glycerol-3-phosphate/dihydroxyacetone phosphate dual substrate-specific sn-1 acyltransferase	682	NaN			
PAS_chr1-3_0117	-4	-1	0.000396825396825397	135	0.457681009040973	-4849.86124152884	9.10066680835231e-08	1.78386774939351e-05	0.00510164882539438		metabolic		C4QVA4	PAS_chr1-3_0117	Subunit of mitochondrial NADH:ubiquinone oxidoreductase (Complex I)	79	NaN			
PAS_chr1-3_0122	-0.5	-1	0.000396825396825397	136	0.604239168455758	-30.8485583959778	2.59907294861088e-05	1.6861875930923e-05	1.54139015092884		metabolic		C4QVA9	PAS_chr1-3_0122	UTP--glucose-1-phosphate uridylyltransferase (EC 2.7.7.9)	503	NaN			FUNCTION: Plays a central role as a glucosyl donor in cellular metabolic pathways. {ECO:0000256|ARBA:ARBA00003449}.
PAS_chr1-3_0138	-0.5	-1	0.000396825396825397	138	0.665629767733466	-1137483.27669797	9.18033976391055e-10	0	Inf		Secretory		C4QVC5	PAS_chr1-3_0138	Alpha-1,2-mannosyltransferase involved in O-and N-linked protein glycosylation	401	NaN			
PAS_chr1-3_0156	-0.5	-1	0.000396825396825397	140	0.947379856336648	-227052.594418839	3.61387850773051e-08	1.3857721339145e-05	0.00260784469487209		metabolic		C4QVE4	PAS_chr1-3_0156	1-acyl-sn-glycerol-3-phosphate acyltransferase (EC 2.3.1.51)	288	NaN			
PAS_chr1-3_0187	-0.5	-1	0.000396825396825397	142	0.586206896551724	-144.41852391377	5.15153552128641e-06	1.08526383935755e-05	0.474680472569324		metabolic		C4QVH7	PAS_chr1-3_0187	Mevalonate kinase (MK) (EC 2.7.1.36)	413	NaN	PATHWAY: Isoprenoid biosynthesis; isopentenyl diphosphate biosynthesis via mevalonate pathway; isopentenyl diphosphate from (R)-mevalonate: step 1/3. {ECO:0000256|ARBA:ARBA00029438, ECO:0000256|RuleBase:RU363087}.	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000256|RuleBase:RU363087}.	FUNCTION: Mevalonate kinase; part of the second module of ergosterol biosynthesis pathway that includes the middle steps of the pathway. The second module is carried out in the vacuole and involves the formation of farnesyl diphosphate, which is also an important intermediate in the biosynthesis of ubiquinone, dolichol, heme and prenylated proteins. {ECO:0000256|RuleBase:RU363087}.
PAS_chr1-3_0191	-0.5	-1	0.000396825396825397	144	0.586206896551724	-6803.8668627215	1.09346224857779e-07	1.03253609977943e-05	0.0105900631349488		metabolic		C4QVI1	PAS_chr1-3_0191	GMP synthase [glutamine-hydrolyzing] (EC 6.3.5.2) (GMP synthetase) (Glutamine amidotransferase)	513	NaN	PATHWAY: Purine metabolism; GMP biosynthesis; GMP from XMP (L-Gln route): step 1/1. {ECO:0000256|ARBA:ARBA00005153}.		
