protein	priority	correlation	p_value	index_in_Model	ratio	slope	prot_abun(max_production)	ref_abun(paxdb)	abun_fold	homolougous_gene	metabolic/secretoy	complex/not	Entry	Entry Name	Protein names	Length	Mass spectrometry	Pathway	Subcellular location [CC]	Function [CC]
PAS_chr1-1_0054	-0.5	-1	0.000396825396825397	33	0.583868065696359	-135.17966374427	6.68738851444695e-06	5.4820333731314e-06	1.21987373284213		metabolic		C4QVY9	PAS_chr1-1_0054	One of six ATPases of the 19S regulatory particle of the 26S proteasome involved in the degradation	385	NaN			
PAS_chr1-1_0062	-0.5	-1	0.000396825396825397	34	0.586206896551724	-5525494.8188056	1.65080439175077e-10	5.26845071046056e-06	3.13337731047399e-05		metabolic		C4QVZ7	PAS_chr1-1_0062	GTP cyclohydrolase 1 (EC 3.5.4.16) (GTP cyclohydrolase I)	251	NaN	PATHWAY: Cofactor biosynthesis; 7,8-dihydroneopterin triphosphate biosynthesis; 7,8-dihydroneopterin triphosphate from GTP: step 1/1. {ECO:0000256|ARBA:ARBA00005080}.		
PAS_chr1-1_0067	2	1	0.000396825396825397	36	1.24356295169439	1282.39968650595	2.52180486337331e-06	5.15116193256666e-06	0.489560393632737		metabolic		C4QW03	PAS_chr1-1_0067	Phosphoacetylglucosamine mutase (PAGM) (EC 5.4.2.3) (Acetylglucosamine phosphomutase) (N-acetylglucosamine-phosphate mutase)	530	NaN	PATHWAY: Nucleotide-sugar biosynthesis; UDP-N-acetyl-alpha-D-glucosamine biosynthesis; N-acetyl-alpha-D-glucosamine 1-phosphate from alpha-D-glucosamine 6-phosphate (route I): step 2/2. {ECO:0000256|ARBA:ARBA00004865, ECO:0000256|PIRNR:PIRNR016408}.		FUNCTION: Catalyzes the conversion of GlcNAc-6-P into GlcNAc-1-P during the synthesis of uridine diphosphate/UDP-GlcNAc, which is a biosynthetic precursor of chitin and also supplies the amino sugars for N-linked oligosaccharides of glycoproteins. {ECO:0000256|PIRNR:PIRNR016408}.
PAS_chr1-1_0069	0	-0.214285714285714	0.661507936507936	37	0.973183794046996	-1506.60728522004	6.91231299189331e-07	0	Inf		Secretory		C4QW05	PAS_chr1-1_0069	Plasma membrane protein involved in remodeling GPI anchors	569	NaN		SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.	
PAS_chr1-1_0079	-0.5	-1	0.000396825396825397	39	0.583868065696359	-135.17966374427	6.68738851444695e-06	4.99812196614105e-06	1.33798025733457		metabolic		C4QW15	PAS_chr1-1_0079	Non-ATPase regulatory subunit of the 26S proteasome	417	NaN			
PAS_chr1-1_0081	1.5	1	0.000396825396825397	40	1.11888416022742	3318.76802257512	1.74860310585761e-06	4.89290800723127e-06	0.35737502182206		metabolic		C4QW17	PAS_chr1-1_0081	Mitochondrial inner membrane transporter, transports oxaloacetate, sulfate, and thiosulfate	321	NaN		SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.	
PAS_chr1-1_0124	-4	-1	0.000396825396825397	46	0.655989529617265	-4258.92627276648	2.88564922377322e-07	4.4785773014755e-06	0.0644322745712689		metabolic		C4QW63	PAS_chr1-1_0124	Subunit of mitochondrial NADH:ubiquinone oxidoreductase (Complex I)	92	NaN		SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000256|ARBA:ARBA00004443}; Peripheral membrane protein {ECO:0000256|ARBA:ARBA00004443}; Matrix side {ECO:0000256|ARBA:ARBA00004443}.	
PAS_chr1-1_0163	-0.5	-1	0.000396825396825397	52	0.586206896551724	-104680.118279014	8.71369966278408e-09	4.00674135672172e-06	0.00217475970795219		metabolic		C4QWA5	PAS_chr1-1_0163	Deoxycytidine monophosphate (dCMP) deaminase required for dCTP and dTTP synthesis	308	NaN			
PAS_chr1-1_0172	-4	-1	0.000396825396825397	55	0.655989529617265	-4258.92627276648	2.88564922377322e-07	3.93398775129608e-06	0.0733517592377486		metabolic		C4QWB4	PAS_chr1-1_0172	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 7	115	NaN		SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004170}; Peripheral membrane protein {ECO:0000256|ARBA:ARBA00004170}. Mitochondrion inner membrane {ECO:0000256|ARBA:ARBA00004637}; Peripheral membrane protein {ECO:0000256|ARBA:ARBA00004637}. Mitochondrion intermembrane space {ECO:0000256|ARBA:ARBA00004569}.	FUNCTION: Accessory subunit of the mitochondrial membrane respiratory chain NADH dehydrogenase (Complex I), that is believed not to be involved in catalysis. Complex I functions in the transfer of electrons from NADH to the respiratory chain. The immediate electron acceptor for the enzyme is believed to be ubiquinone. {ECO:0000256|ARBA:ARBA00003195}.
PAS_chr1-1_0184	-0.5	-1	0.000396825396825397	56	0.586206896551724	-285457797.608265	3.19539742473523e-12	3.8525004506165e-06	8.29434666055363e-07		metabolic		C4QWC7	PAS_chr1-1_0184	Glutamate--cysteine ligase (EC 6.3.2.2) (Gamma-ECS) (Gamma-glutamylcysteine synthetase)	658	NaN	PATHWAY: Sulfur metabolism; glutathione biosynthesis; glutathione from L-cysteine and L-glutamate: step 1/2. {ECO:0000256|ARBA:ARBA00005006, ECO:0000256|RuleBase:RU367135}.		
PAS_chr1-1_0191	-0.5	-1	0.000396825396825397	57	0.743250351618685	-390.055911282477	4.7821233556083e-06	3.79279669202138e-06	1.26084357900546		metabolic		C4QWD4	PAS_chr1-1_0191	ATP synthase subunit 5, mitochondrial	205	NaN			
PAS_chr1-1_0200	-2	-1	0.000396825396825397	59	0.479881177406969	-96.1110665347112	6.18196840084987e-06	3.67663733780022e-06	1.68141914278351		metabolic		C4QWE4	PAS_chr1-1_0200	Aspartate aminotransferase (EC 2.6.1.1)	426	NaN			
PAS_chr1-1_0202	-0.5	-1	0.000396825396825397	60	0.730295318473454	-154.629423644052	1.1286619609666e-05	3.67419222318852e-06	3.07186421506038		metabolic		C4QWE7	PAS_chr1-1_0202	Protein-serine/threonine kinase (EC 2.7.11.-)	454	NaN		SUBCELLULAR LOCATION: Mitochondrion matrix {ECO:0000256|RuleBase:RU366032}.	
PAS_chr1-1_0215	4	1	0.000396825396825397	63	5.38549783960869	9.14540792930904	8.61359641548658e-05	3.59038104112251e-06	23.9907584092902		Secretory		C4QWG2	PAS_chr1-1_0215	Mannosyl-oligosaccharide glucosidase (EC 3.2.1.106)	804	NaN		SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000256|RuleBase:RU368089}; Single-pass type II membrane protein {ECO:0000256|RuleBase:RU368089}.	FUNCTION: Cleaves the distal alpha 1,2-linked glucose residue from the Glc(3)Man(9)GlcNAc(2) oligosaccharide precursor. {ECO:0000256|RuleBase:RU368089}.
PAS_chr1-1_0277	0	-0.321428571428571	0.497619047619048	73	0.83786695548091	-74.7201619281619	1.12832896870161e-05	3.1345452404077e-06	3.59965762866085		metabolic		C4QWM6	PAS_chr1-1_0277	6-phosphogluconolactonase-like protein	289	NaN			
PAS_chr1-1_0286	4	1	0.000396825396825397	76	3.53942582850966	221.529108237328	4.03418053019369e-06	3.09633307899845e-06	1.30288971737453		Secretory		C4QWN8	PAS_chr1-1_0286	Dolichyl-phosphate-mannose--protein mannosyltransferase (EC 2.4.1.109)	741	NaN	PATHWAY: Protein modification; protein glycosylation. {ECO:0000256|ARBA:ARBA00004922, ECO:0000256|RuleBase:RU367007}.	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000256|ARBA:ARBA00004477, ECO:0000256|RuleBase:RU367007}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004477, ECO:0000256|RuleBase:RU367007}. Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.	FUNCTION: Transfers mannose from Dol-P-mannose to Ser or Thr residues on proteins. {ECO:0000256|RuleBase:RU367007}.
PAS_chr1-1_0299	-0.5	-1	0.000396825396825397	78	0.583868065696359	-135.17966374427	6.68738851444695e-06	3.03847578542728e-06	2.20090235588517		metabolic		C4QWQ3	PAS_chr1-1_0299	Essential, non-ATPase regulatory subunit of the 26S proteasome lid	441	NaN			
PAS_chr1-1_0313	-2	-1	0.000396825396825397	80	0.761448292788064	-101.013484615571	2.03864715789879e-05	2.9116548720119e-06	7.00167859005256	PAS_chr1-4_0421	metabolic		C4QWR7	PAS_chr1-1_0313	homocitrate synthase (EC 2.3.3.14)	435	NaN	PATHWAY: Amino-acid biosynthesis; L-lysine biosynthesis via AAA pathway; L-alpha-aminoadipate from 2-oxoglutarate: step 1/5. {ECO:0000256|ARBA:ARBA00004755}.		
PAS_chr1-1_0315	-0.5	-1	0.000396825396825397	81	0.743250351618685	-390.055911282477	4.7821233556083e-06	2.90217513656765e-06	1.64777214695045		metabolic		C4QWR9	PAS_chr1-1_0315	ATPase inhibitor, mitochondrial	84	NaN		SUBCELLULAR LOCATION: Mitochondrion {ECO:0000256|ARBA:ARBA00004173}.	FUNCTION: Inhibits the enzyme activity of ATPase. {ECO:0000256|RuleBase:RU368087}.
PAS_chr1-1_0319	-0.5	-1	0.000396825396825397	82	0.747387980247571	-204.958695895759	9.04524030366512e-06	0	Inf	PAS_chr1-1_0072	metabolic		C4QWS2	PAS_chr1-1_0319	Fructose-bisphosphate aldolase (FBP aldolase) (EC 4.1.2.13)	353	NaN	PATHWAY: Carbohydrate degradation; glycolysis; D-glyceraldehyde 3-phosphate and glycerone phosphate from D-glucose: step 4/4. {ECO:0000256|ARBA:ARBA00004714, ECO:0000256|RuleBase:RU366023}.		FUNCTION: Catalyzes the aldol condensation of dihydroxyacetone phosphate (DHAP or glycerone-phosphate) with glyceraldehyde 3-phosphate (G3P) to form fructose 1,6-bisphosphate (FBP) in gluconeogenesis and the reverse reaction in glycolysis. {ECO:0000256|ARBA:ARBA00002181, ECO:0000256|RuleBase:RU366023}.
PAS_chr1-1_0322	-0.5	-1	0.000396825396825397	83	0.747453250408206	-6.86997305648034	0.000277585857176341	2.89493379690964e-06	95.8867720818576		metabolic		C4QWS4	PAS_chr1-1_0322	Cytochrome b-c1 complex subunit 7	127	NaN		SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000256|PIRNR:PIRNR000022}.	FUNCTION: Component of the ubiquinol-cytochrome c oxidoreductase, a multisubunit transmembrane complex that is part of the mitochondrial electron transport chain which drives oxidative phosphorylation. {ECO:0000256|PIRNR:PIRNR000022}.
PAS_chr1-1_0323	-0.5	-1	0.000396825396825397	84	0.740513741184439	-20639.093266629	8.93013694632371e-08	2.8919393645698e-06	0.0308794058953312		metabolic		C4QWS5	PAS_chr1-1_0323	Diadenosine 5',5''-P1,P4-tetraphosphate phosphorylase II (AP4A phosphorylase)	335	NaN			
PAS_chr1-1_0324	-0.5	-1	0.000396825396825397	85	0.586206896551724	-2333484.04776419	3.90896656106139e-10	2.89160317073527e-06	0.00013518336819597		metabolic		C4QWS6	PAS_chr1-1_0324	Pantothenate kinase (ATP:D-pantothenate 4'-phosphotransferase, EC 2.7.1.33)	389	NaN			
PAS_chr1-1_0358	-0.5	-1	0.000396825396825397	89	0.62600057393489	-135708.849914645	7.92071830948142e-09	2.77980660091583e-06	0.00284937747355225		metabolic		C4QWW1	PAS_chr1-1_0358	Ceramide synthase component, involved in synthesis of ceramide	403	NaN		SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.	
PAS_chr1-1_0389	-0.5	-1	0.000396825396825397	92	0.703107853360929	-527.062975813304	2.89616783708185e-06	2.61212103367309e-06	1.10874182311887		metabolic		C4QWZ3	PAS_chr1-1_0389	Arginosuccinase	465	NaN	PATHWAY: Amino-acid biosynthesis; L-arginine biosynthesis. {ECO:0000256|ARBA:ARBA00004730}.		
PAS_chr1-1_0390	2	1	0.000396825396825397	93	1.28410360486523	1604.75825575881	1.78679915818822e-06	2.60443893541016e-06	0.68605914843875		metabolic		C4QWZ4	PAS_chr1-1_0390	asparagine--tRNA ligase (EC 6.1.1.22) (Asparaginyl-tRNA synthetase)	551	NaN			
PAS_chr1-1_0391	-0.5	-1	0.000396825396825397	94	0.95640559346717	-31577.8071185443	3.92530558286612e-07	2.59355169597642e-06	0.15134865400816		metabolic		C4QWZ5	PAS_chr1-1_0391	proline--tRNA ligase (EC 6.1.1.15) (Prolyl-tRNA synthetase)	677	NaN			
PAS_chr1-1_0397	-0.5	-1	0.000396825396825397	99	0.946269317033571	-13538.1237911285	7.63889412224636e-07	2.57426420709811e-06	0.296740874584022		metabolic		C4QX01	PAS_chr1-1_0397	Histidinol-phosphatase (HolPase) (EC 3.1.3.15)	308	NaN	PATHWAY: Amino-acid biosynthesis; L-histidine biosynthesis; L-histidine from 5-phospho-alpha-D-ribose 1-diphosphate: step 8/9. {ECO:0000256|ARBA:ARBA00004970, ECO:0000256|RuleBase:RU366003}.		
PAS_chr1-1_0420	-0.5	-1	0.000396825396825397	104	0.589378212611192	-2510.68622120669	3.68048765448154e-07	2.5139711328466e-06	0.146401349100381		metabolic		C4QX25	PAS_chr1-1_0420	CDP-diacylglycerol--serine O-phosphatidyltransferase (EC 2.7.8.8) (Phosphatidylserine synthase)	273	NaN	PATHWAY: Phospholipid metabolism; phosphatidylethanolamine biosynthesis; phosphatidylethanolamine from CDP-diacylglycerol: step 1/2. {ECO:0000256|PIRNR:PIRNR000852}.	SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.	
PAS_chr1-1_0430	-0.5	-1	0.000396825396825397	108	0.586206896551724	-126.325305092037	7.22065235214332e-06	2.46855080458687e-06	2.92505721929096		metabolic		C4QX34	PAS_chr1-1_0430	Amidophosphoribosyltransferase (ATase) (EC 2.4.2.14) (Glutamine phosphoribosylpyrophosphate amidotransferase)	543	NaN	PATHWAY: Purine metabolism; IMP biosynthesis via de novo pathway; N(1)-(5-phospho-D-ribosyl)glycinamide from 5-phospho-alpha-D-ribose 1-diphosphate: step 1/2. {ECO:0000256|ARBA:ARBA00005209, ECO:0000256|PIRNR:PIRNR000485}.		
PAS_chr1-1_0432	-0.5	-1	0.000396825396825397	109	0.799776313458262	-99.1651069525249	2.59523307059492e-05	2.45291726864109e-06	10.58018997939		metabolic		C4QX36	PAS_chr1-1_0432	Ketol-acid reductoisomerase, mitochondrial (EC 1.1.1.86) (Acetohydroxy-acid reductoisomerase) (Alpha-keto-beta-hydroxylacyl reductoisomerase)	398	NaN	PATHWAY: Amino-acid biosynthesis; L-isoleucine biosynthesis; L-isoleucine from 2-oxobutanoate: step 2/4. {ECO:0000256|ARBA:ARBA00004885}.; PATHWAY: Amino-acid biosynthesis; L-valine biosynthesis; L-valine from pyruvate: step 2/4. {ECO:0000256|ARBA:ARBA00004864}.	SUBCELLULAR LOCATION: Mitochondrion {ECO:0000256|PIRNR:PIRNR000119}.	
PAS_chr1-1_0447	-0.5	-1	0.000396825396825397	111	0.761448292788064	-133.820134948472	1.53886299248078e-05	2.42656434218407e-06	6.34173578556628		metabolic		C4QX51	PAS_chr1-1_0447	Saccharopine dehydrogenase [NAD(+), L-lysine-forming] (SDH) (EC 1.5.1.7) (Lysine--2-oxoglutarate reductase)	367	NaN	PATHWAY: Amino-acid biosynthesis; L-lysine biosynthesis via AAA pathway; L-lysine from L-alpha-aminoadipate (fungal route): step 3/3. {ECO:0000256|ARBA:ARBA00004884, ECO:0000256|PIRNR:PIRNR018250}.		
PAS_chr1-1_0459	4	1	0.000396825396825397	114	1.35803213905052	58.6173282758626	4.12002253809816e-05	6.28154287859235e-06	6.55893403536144		metabolic		C4QVT1	PAS_chr1-1_0459	Dolichol-phosphate mannosyltransferase subunit 1 (EC 2.4.1.83)	260	NaN	PATHWAY: Protein modification; protein glycosylation. {ECO:0000256|RuleBase:RU365083}.	SUBCELLULAR LOCATION: Endoplasmic reticulum {ECO:0000256|RuleBase:RU365083}.	FUNCTION: Transfers mannose from GDP-mannose to dolichol monophosphate to form dolichol phosphate mannose (Dol-P-Man) which is the mannosyl donor in pathways leading to N-glycosylation, glycosyl phosphatidylinositol membrane anchoring, and O-mannosylation of proteins. {ECO:0000256|RuleBase:RU365083}.
PAS_chr1-1_0475	-0.5	-1	0.000396825396825397	115	0.748333428241736	-1223.03936036834	1.56726810478408e-06	4.50316649778342e-06	0.348036899269776		metabolic		C4QW60	PAS_chr1-1_0475	Citrate synthase	469	NaN			
PAS_chr1-1_0484	-0.5	-1	0.000396825396825397	116	0.743250351618685	-390.055911282477	4.7821233556083e-06	3.61227396802477e-06	1.32385400385985		metabolic		C4QWF3	PAS_chr1-1_0484	ATP synthase subunit d, mitochondrial	175	NaN		SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000256|PIRNR:PIRNR005514}.	FUNCTION: Mitochondrial membrane ATP synthase (F(1)F(0) ATP synthase or Complex V) produces ATP from ADP in the presence of a proton gradient across the membrane which is generated by electron transport complexes of the respiratory chain. F-type ATPases consist of two structural domains, F(1) - containing the extramembraneous catalytic core, and F(0) - containing the membrane proton channel, linked together by a central stalk and a peripheral stalk. During catalysis, ATP synthesis in the catalytic domain of F(1) is coupled via a rotary mechanism of the central stalk subunits to proton translocation. {ECO:0000256|PIRNR:PIRNR005514}.
PAS_chr1-1_0498	-4.5	-1	0.000396825396825397	118	0.584970771949762	-65071.3719357776	1.39471037648228e-08	2.82227757903793e-06	0.0049417902294278		metabolic		C4QWU4	PAS_chr1-1_0498	Phosphatidic acid phosphatase type 2/haloperoxidase domain-containing protein	277	NaN		SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.	
PAS_chr1-3_0028	-0.5	-1	0.000396825396825397	122	0.718891555103935	-228.833400261379	6.32482906711742e-06	4.55015675918317e-05	0.139002443253248		metabolic		C4QV10	PAS_chr1-3_0028	inorganic diphosphatase (EC 3.6.1.1) (Pyrophosphate phospho-hydrolase)	286	NaN			
PAS_chr1-3_0029	2	1	0.000396825396825397	123	1.21124484447939	18681.9812974593	1.93396728600621e-07	4.54995790486509e-05	0.00425051687607549		metabolic		C4QV11	PAS_chr1-3_0029	phosphoribosylanthranilate isomerase (EC 5.3.1.24)	237	NaN	PATHWAY: Amino-acid biosynthesis; L-tryptophan biosynthesis; L-tryptophan from chorismate: step 3/5. {ECO:0000256|ARBA:ARBA00004664}.		
PAS_chr1-3_0054	-0.5	-1	0.000396825396825397	126	0.586206896551724	-12703.338372997	7.18040474531455e-08	3.10670215505579e-05	0.00231126267886005		metabolic		C4QV36	PAS_chr1-3_0054	Phosphatase subunit of the trehalose-6-phosphate synthase/phosphatase complex	833	NaN			
PAS_chr1-3_0070	-0.5	-1	0.000396825396825397	128	0.586206896551724	-6349.67702295076	1.43653150869106e-07	2.76337388455097e-05	0.00519846958358473		metabolic		C4QV52	PAS_chr1-3_0070	inorganic diphosphatase (EC 3.6.1.1) (Pyrophosphate phospho-hydrolase)	290	NaN			
PAS_chr1-3_0081	-0.5	-1	0.000396825396825397	130	0.586206896551724	-3020.55359212785	3.01981436027252e-07	2.31567296095523e-05	0.0130407635758152		metabolic		C4QV64	PAS_chr1-3_0081	Glycerol-3-phosphate/dihydroxyacetone phosphate dual substrate-specific sn-1 acyltransferase	682	NaN			
PAS_chr1-3_0117	-4	-1	0.000396825396825397	135	0.655989529617265	-4258.92627276648	2.88564922377322e-07	1.78386774939351e-05	0.016176362988536		metabolic		C4QVA4	PAS_chr1-3_0117	Subunit of mitochondrial NADH:ubiquinone oxidoreductase (Complex I)	79	NaN			
PAS_chr1-3_0122	-0.5	-1	0.000396825396825397	136	0.633652945770826	-41.1658252654638	2.70579735382686e-05	1.6861875930923e-05	1.60468346755221		metabolic		C4QVA9	PAS_chr1-3_0122	UTP--glucose-1-phosphate uridylyltransferase (EC 2.7.7.9)	503	NaN			FUNCTION: Plays a central role as a glucosyl donor in cellular metabolic pathways. {ECO:0000256|ARBA:ARBA00003449}.
PAS_chr1-3_0138	4	1	0.000396825396825397	138	3.96503560507336	66675.9854131491	1.28614909207122e-08	0	Inf		Secretory		C4QVC5	PAS_chr1-3_0138	Alpha-1,2-mannosyltransferase involved in O-and N-linked protein glycosylation	401	NaN			
PAS_chr1-3_0156	-0.5	-1	0.000396825396825397	140	0.586206896551724	-49975.5174572504	1.82519593144444e-08	1.3857721339145e-05	0.00131709671942145		metabolic		C4QVE4	PAS_chr1-3_0156	1-acyl-sn-glycerol-3-phosphate acyltransferase (EC 2.3.1.51)	288	NaN			
PAS_chr1-3_0187	-0.5	-1	0.000396825396825397	142	0.586206896551724	-177.063927362819	5.15153552128641e-06	1.08526383935755e-05	0.474680472569324		metabolic		C4QVH7	PAS_chr1-3_0187	Mevalonate kinase (MK) (EC 2.7.1.36)	413	NaN	PATHWAY: Isoprenoid biosynthesis; isopentenyl diphosphate biosynthesis via mevalonate pathway; isopentenyl diphosphate from (R)-mevalonate: step 1/3. {ECO:0000256|ARBA:ARBA00029438, ECO:0000256|RuleBase:RU363087}.	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000256|RuleBase:RU363087}.	FUNCTION: Mevalonate kinase; part of the second module of ergosterol biosynthesis pathway that includes the middle steps of the pathway. The second module is carried out in the vacuole and involves the formation of farnesyl diphosphate, which is also an important intermediate in the biosynthesis of ubiquinone, dolichol, heme and prenylated proteins. {ECO:0000256|RuleBase:RU363087}.
PAS_chr1-3_0191	-0.5	-1	0.000396825396825397	144	0.586206896551724	-8341.86193930724	1.09346224857779e-07	1.03253609977943e-05	0.0105900631349488		metabolic		C4QVI1	PAS_chr1-3_0191	GMP synthase [glutamine-hydrolyzing] (EC 6.3.5.2) (GMP synthetase) (Glutamine amidotransferase)	513	NaN	PATHWAY: Purine metabolism; GMP biosynthesis; GMP from XMP (L-Gln route): step 1/1. {ECO:0000256|ARBA:ARBA00005153}.		
